,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
1739,Mazda,B-Series,2001,regular unleaded,119.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,24,19,586,12345
1740,Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,,Compact,Regular Cab Pickup,19,15,586,18360
1741,Mazda,B-Series,2001,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,20,16,586,19340
1742,Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,,Compact,Extended Cab Pickup,21,15,586,17545
1743,Mazda,B-Series,2001,regular unleaded,140.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,26,21,586,12495
1744,Mazda,B-Series,2001,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,18,14,586,22085
1745,Mazda,B-Series,2001,regular unleaded,140.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,26,21,586,14695
1746,Mazda,B-Series,2001,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,,Compact,Regular Cab Pickup,21,15,586,15125
1747,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,30695
1748,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32395
1749,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34195
1750,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34295
1751,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,37695
1752,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35895
1753,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,33895
1754,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32295
1755,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35895
1756,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32295
1757,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34195
1758,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32395
1759,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,33895
1760,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35695
1761,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34295
1762,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35695
1763,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,37695
1764,Subaru,B9 Tribeca,2006,premium unleaded (required),250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,30695
1765,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,29995
1766,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,37295
1767,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35495
1768,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,37295
1769,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,33495
1770,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,33495
1771,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,31995
1772,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34495
1773,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35495
1774,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32495
1775,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32495
1776,Subaru,B9 Tribeca,2007,premium unleaded (required),245.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34495
1777,Subaru,Baja,2004,regular unleaded,165.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,22795
1778,Subaru,Baja,2004,premium unleaded (required),210.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,22,16,640,23995
1779,Subaru,Baja,2004,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,24995
1780,Subaru,Baja,2004,regular unleaded,165.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,21995
1781,Subaru,Baja,2004,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,26295
1782,Subaru,Baja,2005,regular unleaded,165.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,22345
1783,Subaru,Baja,2005,premium unleaded (required),210.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,23,17,640,24345
1784,Subaru,Baja,2005,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,25345
1785,Subaru,Baja,2005,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,27245
1786,Subaru,Baja,2005,regular unleaded,165.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,23145
1787,Subaru,Baja,2006,premium unleaded (required),210.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,23,17,640,24595
1788,Subaru,Baja,2006,regular unleaded,165.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,26,20,640,22495
1789,Subaru,Baja,2006,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,25595
1790,Subaru,Baja,2006,premium unleaded (required),210.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,16,640,27495
1791,Subaru,Baja,2006,regular unleaded,165.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,25,19,640,23295
1792,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27295
1793,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,31795
1794,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,34895
1795,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,27295
1796,Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,32755
1797,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29395
1798,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,29395
1799,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,25170
1800,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,30495
1801,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,30695
1802,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,29395
1803,Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,31195
1804,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,30695
1805,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,30755
1806,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,34895
1807,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27295
1808,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,33795
1809,Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,30095
1810,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,30495
1811,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,27295
1812,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29395
1813,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,33795
1814,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,29395
1815,Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,29995
1816,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,25170
1817,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,25170
1818,Volkswagen,Beetle Convertible,2014,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,31795
1819,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,25170
1820,Volkswagen,Beetle Convertible,2014,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,27,21,873,29395
1821,Volkswagen,Beetle Convertible,2014,diesel,140.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,41,28,873,28895
1822,Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,30295
1823,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,31995
1824,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,33995
1825,Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,30195
1826,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,32595
1827,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,29595
1828,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,35095
1829,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,30425
1830,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,29595
1831,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27475
1832,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,30895
1833,Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,31125
1834,Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,29675
1835,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,30995
1836,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,34875
1837,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,32595
1838,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29895
1839,Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,29095
1840,Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,31395
1841,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29895
1842,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27475
1843,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,25595
1844,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,30425
1845,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,25595
1846,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,25995
1847,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,30995
1848,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,30895
1849,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,35975
1850,Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,30775
1851,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,33995
1852,Volkswagen,Beetle Convertible,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Diesel,Compact,Convertible,40,30,873,32225
1853,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,35975
1854,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,31495
1855,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27995
1856,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,35095
1857,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,29,23,873,31995
1858,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,31495
1859,Volkswagen,Beetle Convertible,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,32,24,873,27995
1860,Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,34875
1861,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29790
1862,Volkswagen,Beetle Convertible,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,34,25,873,28070
1863,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,34950
1864,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,32670
1865,Volkswagen,Beetle Convertible,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,34,25,873,28070
1866,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,31570
1867,Volkswagen,Beetle Convertible,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,34,25,873,30500
1868,Volkswagen,Beetle Convertible,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,34,25,873,25995
1869,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,36050
1870,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,30890
1871,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,36050
1872,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,32670
1873,Volkswagen,Beetle Convertible,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,34,25,873,25490
1874,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,34950
1875,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,29790
1876,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,30890
1877,Volkswagen,Beetle Convertible,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,34,25,873,30500
1878,Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,31,23,873,31570
1879,Volkswagen,Beetle Convertible,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,34,25,873,25490
1880,Volkswagen,Beetle Convertible,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Convertible,34,25,873,25995
1881,Volkswagen,Beetle,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Diesel",Compact,2dr Hatchback,41,31,873,25895
1882,Volkswagen,Beetle,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,30,24,873,31625
1883,Volkswagen,Beetle,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,873,20195
1884,Volkswagen,Beetle,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,873,24185
1885,Volkswagen,Beetle,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,873,26985
1886,Volkswagen,Beetle,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,23,873,30525
1887,Volkswagen,Beetle,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,873,26195
1888,Volkswagen,Beetle,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,23,873,30525
1889,Volkswagen,Beetle,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,30,24,873,31625
1890,Volkswagen,Beetle,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,873,26195
1891,Volkswagen,Beetle,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,24,873,23085
1892,Volkswagen,Beetle,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,873,21795
